underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-09-17,VIX,2016-09-17,21,C,0,0,0,0,0,0,0,351,0.05,14.24,14.24,0,0,384,0.05,14.2,14.2,0,605,
^VIX,2016-09-18,VIX,2016-09-18,21,P,0,0,0,0,0,1631,6.3,5418,6.8,14.24,14.24,4883,6.2,3744,6.6,14.2,14.2,0,251,
^VIX,2016-09-19,VIX,2016-09-19,22,C,0,0,0,0,0,0,0,3055,0.05,14.24,14.24,0,0,2839,0.05,14.2,14.2,0,242,
^VIX,2016-09-20,VIX,2016-09-20,22,P,0,0,0,0,0,1058,7.3,5538,7.8,14.24,14.24,3963,7.2,4311,7.6,14.2,14.2,0,200,
^VIX,2016-09-21,VIX,2016-09-21,23,C,0,0,0,0,0,0,0,5610,0.05,14.24,14.24,0,0,5151,0.05,14.2,14.2,0,2980,
^VIX,2016-09-22,VIX,2016-09-22,23,P,0,0,0,0,0,5700,8.2,2363,8.7,14.24,14.24,3213,8.2,4865,8.6,14.2,14.2,0,0,
^VIX,2016-09-23,VIX,2016-09-23,24,C,0,0,0,0,0,0,0,5369,0.05,14.24,14.24,0,0,5123,0.05,14.2,14.2,0,8436,
^VIX,2016-09-24,VIX,2016-09-24,24,P,0,0,0,0,0,5790,9.2,2903,9.7,14.24,14.24,2701,9.2,5388,9.6,14.2,14.2,0,200,
^VIX,2016-09-25,VIX,2016-09-25,25,C,0.03,0.03,0.03,0.03,1,0,0,5594,0.05,14.24,14.24,0,0,5391,0.05,14.2,14.2,0.03,851,
^VIX,2016-09-26,VIX,2016-09-26,25,P,0,0,0,0,0,5342,10.2,3245,10.7,14.24,14.24,2175,10.2,5680,10.6,14.2,14.2,0,0,
^VIX,2016-09-27,VIX,2016-09-27,26,C,0,0,0,0,0,0,0,5672,0.05,14.24,14.24,0,0,5571,0.05,14.2,14.2,0,750,
^VIX,2016-09-28,VIX,2016-09-28,26,P,0,0,0,0,0,4392,11.2,2907,11.7,14.24,14.24,1852,11.2,5680,11.6,14.2,14.2,0,0,
^VIX,2016-09-29,VIX,2016-09-29,27,C,0,0,0,0,0,0,0,5779,0.05,14.24,14.24,0,0,5570,0.05,14.2,14.2,0,3005,
^VIX,2016-09-30,VIX,2016-09-30,27,P,0,0,0,0,0,4212,12.2,3112,12.7,14.24,14.24,5574,12.1,5770,12.6,14.2,14.2,0,0,
^VIX,2016-10-01,VIX,2016-10-01,28,C,0,0,0,0,0,0,0,5779,0.05,14.24,14.24,0,0,5570,0.05,14.2,14.2,0,250,
^VIX,2016-10-02,VIX,2016-10-02,28,P,0,0,0,0,0,4152,13.2,3208,13.7,14.24,14.24,4927,13.1,5170,13.6,14.2,14.2,0,0,
^VIX,2016-10-03,VIX,2016-10-03,29,C,0,0,0,0,0,0,0,5889,0.05,14.24,14.24,0,0,5758,0.05,14.2,14.2,0,0,
^VIX,2016-10-04,VIX,2016-10-04,29,P,0,0,0,0,0,4250,14.2,3271,14.7,14.24,14.24,4935,14.1,5170,14.6,14.2,14.2,0,0,
^VIX,2016-10-05,VIX,2016-10-05,30,C,0,0,0,0,0,0,0,5983,0.05,14.24,14.24,0,0,5746,0.05,14.2,14.2,0,335,
^VIX,2016-10-06,VIX,2016-10-06,30,P,0,0,0,0,0,4299,15.2,3175,15.7,14.24,14.24,4899,15.1,5110,15.6,14.2,14.2,0,6,
^VIX,2016-10-07,VIX,2016-10-07,32.5,C,0,0,0,0,0,0,0,6073,0.05,14.24,14.24,0,0,6036,0.05,14.2,14.2,0,100,
^VIX,2016-10-08,VIX,2016-10-08,32.5,P,0,0,0,0,0,4839,17.7,3077,18.2,14.24,14.24,2069,17.7,5010,18.1,14.2,14.2,0,0,
^VIX,2016-10-09,VIX,2016-10-09,35,C,0,0,0,0,0,0,0,6484,0.05,14.24,14.24,0,0,6239,0.05,14.2,14.2,0,215,
^VIX,2016-10-10,VIX,2016-10-10,35,P,0,0,0,0,0,5005,20.2,3016,20.7,14.24,14.24,2510,20.2,5010,20.6,14.2,14.2,0,0,
^VIX,2016-10-11,VIX,2016-10-11,37.5,C,0,0,0,0,0,0,0,6631,0.05,14.24,14.24,0,0,6500,0.05,14.2,14.2,0,0,
^VIX,2016-10-12,VIX,2016-10-12,37.5,P,0,0,0,0,0,5010,22.7,3040,23.2,14.24,14.24,2827,22.7,5007,23.1,14.2,14.2,0,0,
^VIX,2016-10-13,VIX,2016-10-13,40,C,0,0,0,0,0,0,0,6791,0.05,14.24,14.24,0,0,6688,0.05,14.2,14.2,0,375,
^VIX,2016-10-14,VIX,2016-10-14,40,P,0,0,0,0,0,5110,25.2,3176,25.7,14.24,14.24,3147,25.2,5100,25.6,14.2,14.2,0,0,
^VIX,2016-10-15,VIX,2016-10-15,42.5,C,0,0,0,0,0,0,0,9317,0.05,14.24,14.24,0,0,9291,0.05,14.2,14.2,0,0,
^VIX,2016-10-16,VIX,2016-10-16,42.5,P,0,0,0,0,0,5110,27.7,4976,28.2,14.24,14.24,5110,27.7,5077,28.1,14.2,14.2,0,0,
^VIX,2016-10-17,VIX,2016-10-17,45,C,0,0,0,0,0,0,0,9337,0.05,14.24,14.24,0,0,9312,0.05,14.2,14.2,0,0,
^VIX,2016-10-18,VIX,2016-10-18,45,P,0,0,0,0,0,5110,30.2,4987,30.7,14.24,14.24,5110,30.2,5087,30.6,14.2,14.2,0,0,
^VIX,2016-10-19,VIX,2016-10-19,47.5,C,0,0,0,0,0,0,0,9355,0.05,14.24,14.24,0,0,9323,0.05,14.2,14.2,0,0,
^VIX,2016-10-20,VIX,2016-10-20,47.5,P,0,0,0,0,0,5110,32.7,5003,33.2,14.24,14.24,5010,32.7,5098,33.1,14.2,14.2,0,0,
^VIX,2016-10-21,VIX,2016-10-21,50,C,0,0,0,0,0,0,0,9275,0.05,14.24,14.24,0,0,9340,0.05,14.2,14.2,0,0,
^VIX,2016-10-22,VIX,2016-10-22,50,P,0,0,0,0,0,5110,35.2,5007,35.7,14.24,14.24,5010,35.2,5107,35.6,14.2,14.2,0,0,
^VIX,2016-10-23,VIX,2016-10-23,55,C,0,0,0,0,0,0,0,9367,0.05,14.24,14.24,0,0,9342,0.05,14.2,14.2,0,0,
^VIX,2016-10-24,VIX,2016-10-24,55,P,0,0,0,0,0,5110,40.2,5019,40.7,14.24,14.24,5010,40.2,5109,40.6,14.2,14.2,0,0,
^VIX,2016-10-25,VIX,2016-10-25,60,C,0,0,0,0,0,0,0,9369,0.05,14.24,14.24,0,0,9344,0.05,14.2,14.2,0,0,
^VIX,2016-10-26,VIX,2016-10-26,60,P,0,0,0,0,0,5109,45.2,5020,45.7,14.24,14.24,5009,45.2,5110,45.6,14.2,14.2,0,0,
^VIX,2016-10-27,VIX,2016-10-27,65,C,0,0,0,0,0,0,0,9365,0.05,14.24,14.24,0,0,9250,0.05,14.2,14.2,0,0,
^VIX,2016-10-28,VIX,2016-10-28,65,P,0,0,0,0,0,5109,50.2,5020,50.7,14.24,14.24,5009,50.2,5110,50.6,14.2,14.2,0,0,
^VIX,2016-10-29,VIX,2016-10-29,70,C,0,0,0,0,0,0,0,9365,0.05,14.24,14.24,0,0,9250,0.05,14.2,14.2,0,0,
^VIX,2016-10-30,VIX,2016-10-30,70,P,0,0,0,0,0,5109,55.2,5020,55.7,14.24,14.24,5009,55.2,5110,55.6,14.2,14.2,0,0,
^VIX,2016-10-31,VIX,2016-10-31,10,C,5.8,5.8,5.8,5.8,5,8291,5.1,961,5.3,14.24,14.24,4660,5.2,6420,5.4,14.2,14.2,5.8,5067,
^VIX,2016-11-01,VIX,2016-11-01,10,P,0,0,0,0,0,0,0,15539,0.05,14.24,14.24,0,0,13618,0.05,14.2,14.2,0,735,
^VIX,2016-11-02,VIX,2016-11-02,10.5,C,0,0,0,0,0,7924,4.6,329,4.8,14.24,14.24,4516,4.7,6406,4.9,14.2,14.2,0,0,
^VIX,2016-11-03,VIX,2016-11-03,10.5,P,0,0,0,0,0,0,0,13997,0.05,14.24,14.24,0,0,11608,0.05,14.2,14.2,0,0,
^VIX,2016-11-04,VIX,2016-11-04,11,C,0,0,0,0,0,9612,4.1,1749,4.3,14.24,14.24,4297,4.2,6477,4.4,14.2,14.2,0,7,
^VIX,2016-11-05,VIX,2016-11-05,11,P,0,0,0,0,0,0,0,14578,0.05,14.24,14.24,0,0,12203,0.05,14.2,14.2,0,266,
^VIX,2016-11-06,VIX,2016-11-06,11.5,C,0,0,0,0,0,9617,3.6,2343,3.8,14.24,14.24,3885,3.7,6637,3.9,14.2,14.2,0,0,
^VIX,2016-11-07,VIX,2016-11-07,11.5,P,0,0,0,0,0,0,0,14878,0.05,14.24,14.24,0,0,12031,0.05,14.2,14.2,0,0,
^VIX,2016-11-08,VIX,2016-11-08,12,C,0,0,0,0,0,12359,3.1,5544,3.3,14.24,14.24,6708,3.2,10283,3.4,14.2,14.2,0,87,
^VIX,2016-11-09,VIX,2016-11-09,12,P,0,0,0,0,0,0,0,14559,0.05,14.24,14.24,0,0,12056,0.05,14.2,14.2,0,693,
^VIX,2016-11-10,VIX,2016-11-10,12.5,C,3.4,3.4,3.4,3.4,1,7566,2.65,4029,2.8,14.24,14.24,8095,2.7,9241,2.9,14.2,14.2,3.4,358,
^VIX,2016-11-11,VIX,2016-11-11,12.5,P,0,0,0,0,0,0,0,14207,0.05,14.24,14.24,0,0,12247,0.05,14.2,14.2,0,8,
^VIX,2016-11-12,VIX,2016-11-12,13,C,3,3,2.23,2.3,44,4711,2.2,928,2.3,14.24,14.24,2884,2.25,4641,2.4,14.2,14.2,2.5961,1568,
^VIX,2016-11-13,VIX,2016-11-13,13,P,0.05,0.05,0.03,0.05,5805,0,0,443,0.05,14.24,14.24,0,0,3460,0.05,14.2,14.2,0.0394,14732,
^VIX,2016-11-14,VIX,2016-11-14,13.5,C,1.82,1.95,1.82,1.95,196,14521,1.75,185,1.85,14.24,14.24,9480,1.8,3036,1.95,14.2,14.2,1.8549,1433,
^VIX,2016-11-15,VIX,2016-11-15,13.5,P,0.07,0.1,0.07,0.1,1102,8757,0.1,18792,0.15,14.24,14.24,19677,0.05,14515,0.15,14.2,14.2,0.0974,13242,
^VIX,2016-11-16,VIX,2016-11-16,14,C,1.96,2.1,1.45,1.53,621,12940,1.4,2611,1.5,14.24,14.24,6450,1.45,160,1.55,14.2,14.2,1.6957,2660,
^VIX,2016-11-17,VIX,2016-11-17,14,P,0.15,0.25,0.1,0.2,6739,26787,0.2,630,0.25,14.24,14.24,4215,0.2,2421,0.25,14.2,14.2,0.2114,84667,
^VIX,2016-11-18,VIX,2016-11-18,14.5,C,1.63,1.75,1.15,1.2,490,13687,1.1,4462,1.2,14.24,14.24,2759,1.15,2396,1.25,14.2,14.2,1.2832,2621,
^VIX,2016-11-19,VIX,2016-11-19,14.5,P,0.31,0.45,0.25,0.4,3721,17627,0.4,388,0.45,14.24,14.24,15315,0.35,3019,0.45,14.2,14.2,0.3487,105154,
^VIX,2016-11-20,VIX,2016-11-20,15,C,1.25,1.4,0.9,0.95,4360,19170,0.85,9252,0.95,14.24,14.24,7486,0.9,10101,1,14.2,14.2,1.0321,37945,
^VIX,2016-11-21,VIX,2016-11-21,15,P,0.55,0.7,0.4,0.67,18150,17449,0.65,2,0.7,14.24,14.24,6,0.65,1406,0.7,14.2,14.2,0.5045,191690,
^VIX,2016-11-22,VIX,2016-11-22,16,C,0.95,0.95,0.56,0.6,5841,13324,0.55,1703,0.6,14.24,14.24,12190,0.55,10444,0.65,14.2,14.2,0.7236,45528,
^VIX,2016-11-23,VIX,2016-11-23,16,P,1.1,1.35,0.98,1.35,6884,18450,1.3,11145,1.4,14.24,14.24,6999,1.25,11234,1.4,14.2,14.2,1.1671,130497,
^VIX,2016-11-24,VIX,2016-11-24,17,C,0.6,0.65,0.4,0.4,8516,16686,0.35,1015,0.4,14.24,14.24,13171,0.35,13204,0.45,14.2,14.2,0.5832,94162,
^VIX,2016-11-25,VIX,2016-11-25,17,P,1.78,2.15,1.63,2.15,5222,6,2.15,1387,2.2,14.24,14.24,35,2.1,9628,2.2,14.2,14.2,1.7567,155374,
^VIX,2016-11-26,VIX,2016-11-26,18,C,0.45,0.45,0.29,0.3,12097,11779,0.25,15412,0.3,14.24,14.24,8383,0.25,1954,0.3,14.2,14.2,0.3446,126323,
^VIX,2016-11-27,VIX,2016-11-27,18,P,2.55,3,2.5,3,2704,5781,3,10056,3.1,14.24,14.24,6433,2.9,5,3,14.2,14.2,2.6187,105475,
^VIX,2016-11-28,VIX,2016-11-28,19,C,0.35,0.35,0.2,0.2,795,23651,0.15,25642,0.25,14.24,14.24,17354,0.15,16539,0.25,14.2,14.2,0.2764,127744,
^VIX,2016-11-29,VIX,2016-11-29,19,P,3.4,3.89,3.38,3.89,1571,13458,3.9,20183,4.1,14.24,14.24,10932,3.8,9458,4,14.2,14.2,3.6026,60582,
^VIX,2016-11-30,VIX,2016-11-30,20,C,0.25,0.3,0.15,0.16,7783,1,0.15,26706,0.2,14.24,14.24,19571,0.1,18044,0.2,14.2,14.2,0.2415,186443,
^VIX,2016-12-01,VIX,2016-12-01,20,P,4.4,5,4.4,5,11,15986,4.8,13264,5,14.24,14.24,3481,4.8,11821,5,14.2,14.2,4.4545,96223,
^VIX,2016-12-02,VIX,2016-12-02,21,C,0.2,0.2,0.13,0.13,3837,16141,0.1,21625,0.15,14.24,14.24,12453,0.1,10428,0.15,14.2,14.2,0.1774,80627,
^VIX,2016-12-03,VIX,2016-12-03,21,P,0,0,0,0,0,12950,5.8,15624,6,14.24,14.24,10349,5.7,11662,6,14.2,14.2,0,22026,
^VIX,2016-12-04,VIX,2016-12-04,22,C,0.15,0.15,0.1,0.1,4095,114,0.1,27724,0.15,14.24,14.24,111,0.1,20657,0.15,14.2,14.2,0.1109,259762,
^VIX,2016-12-05,VIX,2016-12-05,22,P,0,0,0,0,0,10888,6.8,17009,7,14.24,14.24,10235,6.7,3756,6.9,14.2,14.2,0,3152,
